var_i,var_j,p_i_to_j,p_j_to_i,class_i_to_j,class_j_to_i,pair_relation
adverse_childhood_experiences,environmental_change,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,environmental_control,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,environmental_disruption,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,environmental_instability,0.000000,0.007762,low,low,no_supported_connection
adverse_childhood_experiences,environmental_safety,0.001359,0.000668,low,low,no_supported_connection
adverse_childhood_experiences,environmental_scanning,0.000004,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,environmental_stress,0.001412,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,environmental_unsafety,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,exercise_routine,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,exhaustion,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,external_demands,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,external_pressure,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,family_support,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,fear,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,fear_of_abandonment,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,fear_of_chaos,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,fear_of_failure,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,fear_of_triggering_others,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,fear_of_vulnerability,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,feeling_trapped,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,feeling_unsafe,0.001502,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,feeling_unsupported,0.001660,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,financial_stress,0.006237,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,focus,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,functional_impairment,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,gardening_hobby,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,geographic_location,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,geographic_relocation,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,health_consciousness,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,high_alert_state,0.007970,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,home_environmental_stress,0.000000,0.000410,low,low,no_supported_connection
adverse_childhood_experiences,hopelessness,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,impulsivity,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,independent_living,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,insecurity,0.001430,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,instability,0.013829,0.002263,low,low,no_supported_connection
adverse_childhood_experiences,instability_in_early_years,0.000026,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,internal_alarm_management,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,internal_conflict,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,internal_instability,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,internal_map,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,internal_momentum,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,internal_noise,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,internal_restlessness,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,internal_strain,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,internalized_negativity,0.000924,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,internalized_threat_response,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,intrusive_thoughts,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,lack_of_control,0.001641,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,lack_of_peace,0.000266,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,lack_of_purpose,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,lack_of_safety,0.000709,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,life_changes,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,life_demand_balance,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,life_demands,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,life_stress,0.013544,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,living_situation,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,loneliness,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,loss_of_balance,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,loss_of_control,0.000842,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,loss_of_drive,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,loss_of_emotional_control,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,loss_of_energy,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,loss_of_interest,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,low_energy,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,marital_tension,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,mental_demands,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,mental_distraction,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,mental_focus,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,mental_load,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,mental_looping,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,mental_preoccupation,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,mental_rehearsal,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,mental_repetition,0.000048,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,mental_rumination,0.000714,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,mental_struggle,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,mental_volatility,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,need_for_control,0.000893,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,need_for_safety,0.000144,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,need_for_security,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,negative_interactions,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,negative_outlook_on_future,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,negative_thought_patterns,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,new_environment,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,obligation_overload,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,obligations,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,obsessive_behavior,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,obsessive_thinking,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,occupation,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,operating_capacity,0.000531,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,painting,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,painting_miniatures,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,parental_volatility,0.000000,0.001855,low,low,no_supported_connection
adverse_childhood_experiences,past_shaping_present,0.000714,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,past_trauma,0.000271,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,patterned_behavior,0.000003,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,peace,0.000057,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,perceived_current_environment,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,perceived_failure,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,perceived_lack_of_control,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,perceived_progress_towards_goals,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,perception_of_world,0.000715,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,perfectionism,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,permanent_tension,0.000715,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,perpetual_strain,0.000251,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,persistence,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,persistent_anxiety,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,persistent_sense_of_instability,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,persistent_weight,0.001659,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,pessimistic_expectations,0.000715,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,physical_health,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,physical_sensation_of_anxiety,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,physical_symptoms,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,planning_ineffectiveness,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,poor_social_connections,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,poor_work_life_balance,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,pottery_hobby,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,powerlessness,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,preference_for_alone_time,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,preoccupation_with_past,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,pressure_handling_difficulty,0.000715,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,pressure_sensitivity,0.000713,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,productivity,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,projected_calm,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,reactive_behavior,0.000000,0.000000,low,low,no_supported_connection
adverse_childhood_experiences,reflective_thinking,0.000000,0.000000,low,low,no_supported_connection
